student_aptitude,study_hours,exam_score,course_grade
0.4967141530112327,0.055994645918495234,-0.6421969841174333,-0.7841153913939387
-0.13826430117118466,0.4011065320800502,-0.5051229476857382,-0.47667178431704765
0.6476885381006925,-0.3033351786863106,-1.1153014268164803,-1.1592665356092282
1.5230298564080254,-0.8639428770829561,-0.03326527526939915,-0.27991260729409617
-0.23415337472333597,0.42927796274432006,-1.4115899424554308,-1.2209453177011482
-0.23413695694918055,0.36831766082977235,-0.31392335519654635,-0.7550167161980593
1.5792128155073915,-0.5760580690241862,0.4775193878390611,-0.4634782527834511
0.7674347291529088,-0.25679017957012606,-0.9077107427534414,-1.2318068932430668
-0.4694743859349521,0.6864367960644406,0.011736549008334096,-0.4851264118748665
0.5425600435859647,-0.35924839032329436,0.07002342650007276,-0.507144875008843
-0.46341769281246226,0.7350839033031983,-1.4576762171548778,-1.301652424585288
-0.46572975357025687,0.5130029389894887,-1.3206234011869027,-1.1471581583265607
0.24196227156603412,0.3573892663741128,-0.5647367554567894,-0.9160904866932255
-1.913280244657798,1.6283171871144173,-3.0281173221765103,-1.6087687404234061
-1.7249178325130328,1.935603181898958,-1.3640802364743774,-1.2220710338708884
-0.5622875292409727,0.5922056482234909,-0.934470458725558,-0.9143523986151859
-1.0128311203344238,0.8079546384570265,-1.4786505370825194,-1.1272535208591223
0.3142473325952739,-0.20308847317219422,-1.7058792582149795,-1.3099765408069093
-0.9080240755212109,0.7823010083378775,-0.5315607418479666,-0.8668908065856048
-1.4123037013352915,1.382955462839948,-2.49491149020297,-1.55029785965982
1.465648768921554,-0.6082478952262954,0.3665642535834366,-0.21455307258130699
-0.22577630048653566,0.168411017494207,-0.5288501942926068,-0.87220879625178
0.06752820468792384,0.05947660763242545,0.2709831463436403,-0.4591306460060678
-1.4247481862134568,1.738003228813079,-2.519976638593328,-1.701362855604732
-0.5443827245251827,0.8833536133787443,-1.5827861843394717,-1.2721872637000187
0.11092258970986608,0.12066547614465188,-0.26014920343040904,-0.6930778614360745
-1.1509935774223028,1.0686752610321035,-0.391218555167706,-0.6451702961389117
0.37569801834567196,-0.12274765869811143,0.31614292269641786,-0.4239918707173609
-0.600638689918805,0.7071357656917973,-0.519623121814107,-0.8526716264316139
-0.2916937497932768,0.12992841376319317,-1.4050174666514281,-1.107873740254111
-0.6017066122293969,0.533845569610736,-0.16953085600741413,-0.5348281019614753
1.8522781845089378,-1.178533365423146,-0.11396700942098625,-0.6335981814388875
-0.013497224737933921,0.20299144558577514,-0.024276365820942725,-0.5635517264742839
-1.0577109289559004,1.1073711163126823,-0.7450670863884423,-0.9840024799082744
0.822544912103189,-0.5108314333962167,0.3293933964120117,-0.13340269606919536
-1.2208436499710222,1.4386645571733943,-0.4062838918978948,-0.9114054320709202
0.2088635950047554,-0.280159708872428,-0.6205185295807414,-0.673029254310303
-1.9596701238797756,1.517332369599494,-2.8251593622660884,-1.5418740932169004
-1.3281860488984305,1.266086127451162,-1.5729609498727446,-1.2554866080612763
0.19686123586912352,0.18268704690575702,-1.1701133479966797,-1.3883866570961603
0.7384665799954104,-0.030774861690380906,-0.4963328722232905,-0.8187749876887176
0.1713682811899705,-0.10083367196966112,-1.1446179708630755,-1.1258557102267117
-0.11564828238824053,0.4148346543625703,-0.7980145318537795,-1.0714175693404726
-0.3011036955892888,0.3341741850218013,-0.5021222218622133,-0.7791769268929991
-1.4785219903674274,1.3245318155477455,-2.415309701415552,-1.2145616917250615
-0.7198442083947086,0.8613225827878224,-0.014022079197605675,-0.5356605288861283
-0.4606387709597875,0.5998136185476635,-0.6055486836027705,-0.8117651879789538
1.0571222262189157,-0.8502845507955399,-0.3455533617695195,-0.9344151836834692
0.3436182895684614,0.16956084188160975,-0.37385127748148633,-0.7685477521136029
-1.763040155362734,1.90024725939309,-1.9401315289497547,-1.5219251771752216
0.324083969394795,-0.23795463176735765,-0.10477058067378242,-0.5764982004877589
-0.38508228041631654,0.48762907211838563,-1.2952386341811448,-0.9540407258082605
-0.6769220003059587,0.7471137814393249,-1.3842856998654713,-1.1572432294459865
0.6116762888408679,-0.2418240539198291,-0.7092667122579615,-1.1046979353641884
1.030999522495951,-0.6322934949671427,-1.1465586670154957,-1.1405736273199034
0.9312801191161986,-0.6062273659480708,-1.0613206656362997,-1.0611469741291157
-0.8392175232226385,0.7816140095535639,-1.4473595809764586,-1.2403628259950468
-0.3092123758512146,0.5828007939300551,0.28305462031196127,-0.25404305223213863
0.33126343140356396,-0.008875034585646549,-0.12864157705701507,-0.5165323220172348
0.9755451271223592,-0.5686734961802234,-0.11191786069212106,-0.5808650328781578
-0.47917423784528995,0.6387588945851456,0.08628833307398642,-0.5175907625596257
-0.18565897666381712,-0.31742914837450753,-1.6942373279596745,-1.3688420787690898
-1.1063349740060282,1.2509184588206135,-0.8883767083132643,-1.1537279949574077
-1.1962066240806708,0.7537262259513894,-1.582298174642792,-1.2994086776521634
0.812525822394198,-0.481217016730494,-0.18384570205396233,-0.666165989731307
1.356240028570823,-0.8931266221563153,-0.484364275406446,-0.7643803831804324
-0.07201012158033385,-0.0925269211319395,-2.0435236691372456,-1.367200671277701
1.0035328978920242,-0.2764523507402348,-0.08912392336395514,-0.7894722947593265
0.36163602504763415,-0.2311146205283311,0.16673701155036413,-0.46198498758997864
-0.6451197546051243,0.6908828308045399,-0.06335504948582094,-0.6791947048198139
0.36139560550841393,-0.1468011629161053,0.15823005043194138,-0.5597725168754042
1.5380365664659692,-0.6447057379674325,1.222602879862096,0.4373342316751077
-0.03582603910995154,0.1549424764859603,-0.48626440004441357,-1.0565717267989656
1.5646436558140062,-1.0064387131305006,0.4808378490251173,-0.2492619521985011
-2.6197451040897444,2.6454354160460585,-3.75530586814458,-1.844933560553579
0.8219025043752238,-0.5125957774474139,-0.7646376213978294,-0.800862909080225
0.08704706823817122,-0.26093641680461443,-0.5766072240636302,-0.8416403691027995
-0.29900735046586746,0.25460544584232797,0.07481538075143046,-0.5724851297229767
0.0917607765355023,0.3471704717656868,-0.26472516543212143,-0.6914576157778051
-1.9875689146008928,2.0067936734190317,-2.8073501926965703,-1.5220518522153703
-0.21967188783751193,0.20870467358603195,-0.7261056617174999,-0.6772438523333285
0.3571125715117464,-0.20446353480454144,-0.15011714534489684,-0.709923951280959
1.477894044741516,-0.781846606252105,-0.6601332908999349,-0.7461567865489422
-0.5182702182736474,0.9317249352249725,-1.521211762841537,-1.0415344900911578
-0.8084936028931876,0.8366578592087082,-1.4457403543900895,-1.0393953114122434
-0.5017570435845365,0.588858351546232,-1.5065055382663577,-1.2078612843093306
0.9154021177020741,-0.2576028539161953,-0.5115550455755493,-0.7913782359522791
0.32875110965968446,-0.0681753290665554,-0.6414406832895866,-0.9067352199964066
-0.5297602037670388,0.4740016634553009,-1.2205147162425258,-1.064890695874404
0.5132674331133561,-0.27343071766262045,0.30748614852487877,-0.34167281779816755
0.09707754934804039,0.028912214885983428,-0.30621135375842373,-0.6706515036930429
0.9686449905328892,-0.4984968749649566,0.03600724468916572,-0.5344330198380013
-0.7020530938773524,0.8150481754351554,-0.2609858659174745,-0.6277228341578901
-0.3276621465977682,0.3731995645329271,-1.4538456850427293,-1.116449508380692
-0.39210815313215763,0.5606196623574291,0.23319236769818996,-0.5190986811361257
-1.4635149481321186,1.3290762000027907,-1.7947642568914475,-1.2234003270901084
0.29612027706457605,-0.07849286171424136,0.029897833311511635,-0.5142717953165937
0.26105527217988933,-0.47026430316862156,-1.9400118872121122,-1.2591945504198336
0.00511345664246089,0.29279155858670597,-1.2246524982259537,-1.151543743661491
-0.23458713337514692,0.35926697708586525,0.13838744581663276,-0.4839118036733687
-1.4153707420504142,1.5005394597252377,-1.2893718501780427,-0.9841020524915728
-0.42064532276535904,-0.14223864293662136,-2.314712369627468,-1.5445516216020543
-0.3427145165267695,0.7924022390606358,-1.0558209760185724,-0.9529605624313094
-0.8022772692216189,0.7270142365223654,-0.16958217381094398,-0.6423039318626028
