baseline_temp,emission_levels,climate_index,loss_cost_estimate
-0.7506147172558728,0.5610999712247828,-1.004045523259269,-1.1672217680514183
1.3163573247118194,-0.4430357086374838,0.8243355530407398,-0.013122536170633192
1.2461400286434303,-0.8346730597736955,0.8664770212086953,-0.20216805005733085
-1.6049157412585944,1.5497246828280133,-3.1008777655416955,-1.991912922509893
-1.468143678979905,1.2274000728893255,-1.6663072732327198,-1.8218082831921667
-1.7150704579733684,1.515412282831357,-2.376959773631434,-1.7024410790226803
1.8587836915125544,-1.0339101459739597,0.5106098815889925,-0.5294431484035309
0.08758797626580349,0.004656829081535606,-1.7667616565614517,-1.6762863350890798
-0.05232219642473413,-0.0023133008689356083,-1.3821974076976329,-1.7346951264557173
0.5554716366546496,-0.0801798956862389,-0.7139484067602356,-1.1939500137887016
-0.963403694149563,0.6166739611068432,-0.44571170433663243,-1.1570561001257218
-0.18032146548022132,0.07864815810170768,-0.23752280578867835,-1.244304879991461
-1.1834091561095446,0.6247791783849233,-1.8957397937259235,-1.5169567802367359
0.6054459206938656,-0.1735574405854347,0.12794930606811616,-0.8915554354654257
-0.9516505534219848,0.8832455859648535,-0.7457365022291462,-1.1916487260836117
0.3608560597787542,-0.13407195360087854,-1.5591799038048881,-1.4359581983193506
1.0606102561008774,-0.7427096782795741,-1.2680322204159755,-1.4003828417011557
-0.11715217841264647,0.18955872689873976,-0.30142807027095586,-1.1129550468651563
0.8256648505413127,-0.3330161476483314,-0.57946250336229,-1.0763479658852475
-1.2098135518142252,0.8972749332000743,-1.0049339582784649,-1.414044489128107
-1.1905036163027316,1.3049274692090236,-1.988693879699691,-1.6580586844504757
0.21987182103137917,-0.22054234016274393,-0.22992853549257353,-1.0210117109782137
-0.21291913012427535,0.010002926451939814,-1.990313551733987,-1.7014097132194645
-1.4114991434051893,1.4053498185263866,-0.9157630379914533,-1.4468487649125175
-0.4829810155422792,0.358263631633753,-1.0958991049098694,-1.4734762773860295
1.2017620823822044,-0.7318409113218881,0.6840572088083262,-0.26209826531142594
-0.7058030325018516,0.6911159850029278,-0.39583385910708657,-0.9905760078000431
0.025181354718554268,0.1253314391931213,-0.607939742534702,-1.1330410581242256
-0.3911281548037288,0.13900328132457485,-1.889846101911023,-1.6092276031052957
0.1931391235190379,-0.11093832492066419,-1.8233990691772524,-1.6977466755373105
0.3492909319448609,-0.16203605813564947,-1.037603538102902,-1.4949679858154648
0.5911883821255071,-0.3151871335689417,-1.2974932964917558,-1.3500054687723309
0.5204098696903603,-0.048089867982552104,-0.8483320246501379,-1.215759265068979
0.8252223891189294,-0.6215341227076814,-0.1232762565063793,-0.7538051702466304
0.426203507195574,-0.41277636086011005,-1.7569882141861624,-1.7207469601760854
0.19564002581984322,-0.377480223756982,-1.4259783878492902,-1.412241436368479
-0.5141121782183113,0.5546222488191532,-0.5146311996316385,-1.0507190340992074
-3.0736888152597652,2.602365485612243,-4.173147542627767,-1.8672217157789404
-0.3951590703425544,0.22385875777527667,-1.5642076582344613,-1.7312241330207512
-0.7953991839620781,0.4063114772669083,-0.6240540413365518,-1.3166580231635532
-0.703201511663048,0.3112339698884282,-1.8589086784370659,-1.465491676054734
-1.737392677038324,1.4875196399684538,-2.1378529573553844,-1.8039263032434658
0.7508082579871227,-0.3456083746971131,-0.25922814150509055,-0.969585676633017
-1.8639531444536526,1.3471072079484607,-2.081834673886393,-1.70806900638901
0.41851098438738665,-0.23121169873277425,-0.7063584142785946,-1.0996674743506398
-0.23533383716040462,0.17073950809298707,-0.9245261581891734,-1.2381816344507832
0.43210717418814887,-0.4644212175442267,-1.874777722553143,-1.6333539331942928
0.8702919303911287,-0.6561653909609633,-0.8096532843444797,-1.1049992577906425
2.008622186909931,-1.0368081114662073,1.9150067473883317,0.2621789876012283
1.3717709077491107,-0.9327977029967689,0.09983029482220163,-0.6710326039174077
1.0585978866353556,-0.992717671919757,-0.998810219059374,-1.481264315652301
1.4453375641597919,-0.6373063732462231,0.737048926280209,-0.6255599072134719
0.04882329044026436,0.19855391530895758,-0.15386370944484673,-1.0065547693678396
0.09032952029053316,-0.15781638926746572,-0.7253652034511686,-1.4708948342759711
-0.4802568127608972,0.4941114062410542,0.0667068216400063,-0.8341939346497048
0.30066273559515494,-0.059091562916769036,-1.2226493502179407,-1.3674458382279167
1.1129798282222785,-0.6467079054868727,-0.3380861675725403,-0.6574681313939206
-0.01931504620821813,-0.22959344579301239,-1.505021475833019,-1.7430709562854256
-0.0008075983994543743,-0.04883857274297783,-1.1579952979038488,-1.3571322221407005
-0.6385302335744524,0.38678471272312787,-0.8005337848839347,-1.26195760052814
1.5946833656042088,-0.8915530564100534,-0.5514247748828135,-1.2576743716814422
0.018612986848450655,-0.1840225568648666,-1.7904897473347634,-1.817391129854368
0.5614086700176619,-0.12677850951479153,0.44925994744351117,-0.48822945024773623
-0.1984768216836829,0.03332708345027255,-1.5305969986122174,-1.7662783277022118
0.46320755204919367,-0.368881386000395,-1.5219837701681762,-1.6372048334950964
-1.8190939811649414,1.3994456367828474,-2.825335659623482,-2.103054201323041
0.13292481921073093,-0.3100196560482651,-0.7833819308478346,-1.1100724775223048
-0.6170796380470525,0.5648386499950935,-1.6512540531472801,-1.5620119482430186
1.308179504113961,-0.8169175497504024,-0.7863782003178265,-1.3457834399391015
0.7758377125599671,-0.2129134112117651,-0.4474501659441419,-1.0192144500467542
-0.28017039718277215,-0.27003048733045176,-2.6498009403035803,-1.761258244374441
-0.7239377129027523,0.8685766319959355,-0.07508810625819007,-0.922045609053058
-0.9433100386054513,0.5313713626770461,-1.9558263408402508,-1.7156776006528915
0.5616862430502938,-0.40246793252733837,0.006556055719380893,-0.6755455088866928
-0.6927926413573758,0.2994897480070242,-0.8194251287947383,-1.3285335725221974
1.7017595782765853,-0.7979339281881325,-0.254783473003502,-0.6682485877760787
-1.0517226050690147,0.8070980226820116,-1.2386900744651885,-1.27593636661156
-0.6611515567965494,0.44786968669167815,-2.0629983170207677,-1.4312859629334804
-1.0108997102341433,0.673585501352927,-0.6803946543739844,-1.224387507707052
-1.4588807127707883,1.3028224731748392,-1.6408278448494356,-1.5120908958868244
0.3905533333386387,-0.07264409732742763,-0.8476160538046458,-1.221453364639814
-0.8104442009694801,0.5478828361795606,-2.0665605389120647,-1.6097705444323271
1.1576719330593122,-0.47383748579874285,0.9238677696868395,-0.24097197892403924
0.031763116688946165,0.04832905020305606,-1.6886884261413253,-1.6883132981742408
-1.896928310081945,1.5901485335996353,-3.0993755289985514,-1.962213278617022
-0.8649509536084453,0.5688810561113928,-0.9935630771094762,-1.326525599868397
-0.05719749631080374,-0.40961682102609936,-1.1597451866370776,-1.3674185533091545
1.2310178539771368,-0.6135182140148098,-0.700547794984845,-1.200704883106514
-0.5335514981186021,0.3230573425827582,-0.33200201467509316,-0.7240024117738774
-0.3359743424333647,0.3913081280226207,-0.34139885689796434,-1.4202317529591828
-1.5557238075706166,1.2040836445014214,-2.0542773887740364,-1.8680392313550571
1.2186387522653412,-0.5701574042095876,0.5292161187091121,-0.5635459053360732
-2.257642746441149,2.234508194520221,-2.644738996237713,-1.8315910633588086
0.221017835604507,-0.22871522498266517,-1.9295405943628277,-1.6165674741317353
-0.055171649179057626,-0.1566254422159233,-1.1781457904019474,-1.3585194657717805
0.28118449777735244,-0.516297590784267,-1.8134167211489634,-1.4334386591976747
0.5986456809910671,-0.06212064056664329,-1.0513248513653783,-1.2964632479285205
1.0271743618196476,-0.6307983930877437,-0.6106637082782103,-1.2244420423284494
0.006941971357509952,0.02220018858424494,-1.3495299977451292,-1.3953508147648641
-1.7533097296739553,1.596618699866257,-1.868141604404052,-1.7071069493356879
1.5492303764938329,-1.0392591652516092,0.40756187424507717,-0.5739789849879916
-0.6453768189168138,0.28645139287547816,-2.258916039284523,-1.5956322059153791
0.8793381615050633,-0.3404728299999165,-0.7442795414687746,-1.1236388510321633
-0.3183818697395019,0.12277825165814096,-2.0100688934268303,-1.7502657567312696
0.7273579067092512,-0.36800517608738237,-0.33777816310552256,-1.1519762097276456
-0.06558167677909467,0.18411377195961354,0.06602405734378303,-0.815884621682774
-0.45105229441012257,0.35135040665411427,-0.6342856394840768,-1.1092735213880012
0.8535303082962497,-0.5543766758612944,-1.1818380092731724,-1.3167036575099393
-2.5356822594654074,2.7371859054398153,-2.8582581494727073,-1.9396512483406803
-0.3874835059082468,0.5873141197035364,-1.3207926347054135,-1.3612667910091365
-0.02107498390227213,-0.0686956652816447,-1.70580435338623,-1.6424872853779255
0.3162221247041271,-0.23356740105218038,-1.7197899895107756,-1.5564368823454764
-0.629815553976954,0.7085723862547004,-1.105719656543113,-1.6324152560735712
-1.9796815026446377,2.081354148968399,-3.0161849136514305,-1.766722702166716
0.27668471941138867,0.07193986917921108,-0.715181929290605,-1.1883708210948247
-1.2364437066293041,0.9351722732628546,-0.794781175009353,-1.0544894384120407
0.5733346379564139,-0.4846825974515782,-0.09607706461070398,-0.7232965386697572
0.31848571874018,-0.22035324429513903,-1.4923880818124562,-1.1621052457593035
-0.07871968797115608,0.25937306319140346,0.369512498255269,-0.5661643829016892
1.4771931685168205,-0.760357018279708,0.9514914872503643,-0.2627986574309174
1.1281290362050649,-0.49853906528856506,-0.8381464598997372,-1.2416177430544406
-1.0847093193480775,0.8622490650960226,-1.855904177891855,-1.3935252959490994
-1.8511268826555072,1.7625692992924458,-2.4143707792049454,-1.825928178773217
1.333138311956477,-0.7513100950890158,0.26324149619297954,-0.7257282551472615
2.2409137305820774,-1.3131820048992677,1.1121027198528792,-0.15042789244002397
-0.7830684486933163,0.5700785758989795,-2.004251373027113,-1.6036509846810538
0.2435437897550776,-0.370451600363806,-1.5685958742352901,-1.6089455082651725
-1.0100528420104877,1.1015213932355792,-2.071722411080914,-1.7437568869781017
-0.7176580047414539,0.5446608285055125,-0.6523073101695449,-1.359375952052339
2.900848182495863,-1.1795070429624102,2.992793127819797,1.3123657390982746
0.3859360836004883,-0.1695770823134355,-1.3447344693744692,-1.4291717296821307
0.03982017307377979,-0.07201261898850209,-0.7289673382226006,-1.1427122623784438
0.10751071796175361,0.005275100607136721,-0.2716512348592408,-1.0895746396066626
-1.2845357302337073,1.3192138575508345,-2.024648593488643,-1.7328656601889538
0.3419801560211784,-0.39678051175249984,-0.1420337237422531,-0.8439105266060178
1.8318126265927666,-0.9495752785250288,1.1054122113564646,-0.3303667914460303
1.4493431141900028,-0.7056012204859075,1.2297840070452217,-0.09566896787124259
-0.5281218367980927,0.11778873135540108,-0.6070655995079023,-1.0842565249048517
-0.9106427678421969,1.0697256055533348,-1.8562326193133991,-1.7114768599726506
0.651202061235257,-0.47962698695513456,-1.4234870740569652,-1.2143862215672026
0.016348131754373954,-0.17234763128840289,-1.3977820268106447,-1.4440840034775233
-0.13678713729371275,0.09768090786637257,-1.7594738013871976,-1.8489076134399591
-0.7776545623251333,0.7028665075729302,-0.25659389265750077,-0.7705617116032902
0.7968297214073327,-0.4469660571383253,-0.12729304128792684,-0.9842902709988488
0.03831163188933093,0.10615382477288682,-1.5617842238771011,-1.7773897304254829
-0.06006913018603418,-0.028395895524005663,-1.8802945532326598,-1.59181409348516
0.007487997338638232,0.1600434865168073,-0.7365717191634076,-0.9686581430496399
0.3847854736118471,-0.10987678190763983,0.3267386109360685,-0.6713731350153478
-1.0267193142831603,0.7548784586376974,-0.6545284968336536,-1.160943545030631
-1.079902193232385,1.0857973386345605,-0.4904380818406966,-1.2181349539141566
-2.574411229999979,2.306673344992916,-4.438098675289148,-2.0884621659165736
0.3045982859854312,0.04090118327207726,-0.8967050789081686,-1.2922809283326635
1.892477524678417,-1.2043697696824596,0.4286733066115781,-0.515440115906471
1.0162490772808082,-0.41203694261800916,-0.07791761549403942,-0.6837570090016462
-0.043739997828740246,0.20561726083599666,-1.2199177651870245,-1.7595261858604798
-1.1575760947177718,1.105488150337686,-1.1431169678400432,-1.4058893818119995
-0.39564671627013703,0.5439229806227442,-0.40670927584365923,-1.0466595308307987
-0.6701217842283436,0.6484344064902128,-0.023435949567470193,-0.834824541796629
0.3197855593988393,0.14012910202389162,0.6269307172516722,-0.45708143497285464
-0.2955805202345261,0.15516420704055883,-0.2570596156283521,-0.7883140853579418
0.4073700998873687,-0.28391395723494045,-0.18662860572630302,-1.0518619532133513
-0.4447888428749234,0.22842751993382682,-2.051853625231372,-1.4713408337104847
-1.390877003107406,1.1629440994122011,-2.6280675721651874,-1.8419738194292241
1.6756113025171553,-0.861538790324018,0.00920680330981205,-1.0583425238726032
