pop,SocioEconomicStatus,ProgramIntensity,TestScore
A,0.6496714153011233,1.4375958967175055,3.3566884655444067
A,0.5861735698828815,1.8339686750593875,3.227541213878462
A,0.6647688538100692,0.2978694938055332,0.8893149467737627
A,0.7523029856408026,1.4099390968064893,1.3648447076135577
A,0.5765846625276664,0.539555709230586,1.699046752866309
A,0.576586304305082,0.621316764575275,1.4760711934410904
A,0.7579212815507391,0.840684960206674,2.342215205474998
A,0.6767434729152908,0.583119824533028,1.7596864045472302
A,0.5530525614065047,0.8538396560821706,2.3458344205267094
A,0.6542560043585964,0.5659089483323758,0.5540785402586849
A,0.5536582307187538,0.96571575896805,2.7260364091773788
A,0.5534270246429743,0.805021482239893,1.445362706646672
A,0.6241962271566034,0.8168203173017002,3.3914381716522484
A,0.4086719755342202,0.1592261322805314,-0.20302410538166027
A,0.42750821674869666,0.35287665983887856,2.430847036403085
A,0.5437712470759027,1.193352483526732,1.826280264650102
A,0.4987168879665576,0.9985339257620268,0.7460894325208245
A,0.6314247332595274,0.45835947749001565,0.4796134300433161
A,0.5091975924478789,0.8134625413864313,0.9004733071504143
A,0.45876962986647085,1.0638480064856009,1.8550296567806939
A,0.7465648768921553,0.285144674777547,1.4052320643267708
A,0.5774223699513464,1.1378136511169872,1.0260515431394852
A,0.6067528204687923,0.5788173512302652,1.039865015344316
A,0.4575251813786543,0.9715871063645611,3.479877610079348
A,0.5455617275474817,0.4367130130499641,2.600705565188661
A,0.6110922589709866,0.014197338124220416,0.9393948149750417
A,0.4849006422577697,-0.08642025555492683,0.3395037364194892
A,0.6375698018345671,0.9803971760825416,1.6104843442684567
A,0.5399361310081194,0.9397654473729201,1.9852323249098323
A,0.5708306250206723,0.4040876249788041,-0.16204044020306352
A,0.5398293387770603,1.1290402375542774,1.3035271711525804
A,0.7852278184508937,0.3470816965418607,-0.6933201225750137
A,0.5986502775262066,0.8649355169656516,1.7430788615918962
A,0.4942289071044099,0.13583526077538655,1.1784143261616555
A,0.6822544912103189,0.6974636829143988,0.76008081358328
A,0.47791563500289774,0.7405727881625537,2.696892059454905
A,0.6208863595004755,0.5011228566087371,-0.22793371879322366
A,0.40403298761202244,0.413771709303121,-0.7273767808170812
A,0.4671813951101569,1.2039184972724555,1.802115431920553
A,0.6196861235869123,0.641083250618794,2.1839304521004785
A,0.673846657999541,1.4286160430318824,3.6516210608893838
A,0.6171368281189971,0.36085181484968654,0.39567701447594417
A,0.5884351717611759,1.1475548465994052,2.6969838174396417
A,0.5698896304410711,1.5756187559905568,1.9930219908427065
A,0.45214780096325724,-0.5576005486187587,-0.36850960778897257
A,0.5280155791605291,0.3935757410055552,1.699648141820651
A,0.5539361229040212,1.1194402479463017,2.2149120246829384
A,0.7057122226218916,0.957045640911341,-0.05477673797539495
A,0.6343618289568461,1.1371156801209237,3.121145493012296
A,0.4236959844637266,0.33355138333767964,2.052599525056112
A,0.6324083969394795,0.9919074891456692,0.8722715051877233
A,0.5614917719583683,0.7643990402415127,1.6093959912456164
A,0.5323077999694041,1.3823527307840098,2.302229157042272
A,0.6611676288840868,1.1189618649767366,1.908569733907913
A,0.7030999522495951,1.2234512594119937,1.2356260673662498
A,0.6931280119116199,0.8337535348061962,0.7166325763974405
A,0.5160782476777361,0.5303142594803574,0.9176227866311011
A,0.5690787624148785,0.6373390497125073,2.265331078903775
A,0.6331263431403564,1.1469155858996831,2.1970168150064007
A,0.6975545127122359,0.8358395286582223,1.0232688067419051
A,0.552082576215471,0.973011292771413,2.1863760643921344
A,0.5814341023336183,1.9098515528231468,-0.4735437859400342
A,0.4893665025993972,1.169612105614942,2.709871008066563
A,0.4803793375919329,0.5575572403039788,-0.7978530684005745
A,0.6812525822394198,1.622485834441102,1.8050469588295055
A,0.7356240028570823,0.8993983177748478,0.3682276254343697
A,0.5927989878419666,-0.12986378582597702,-0.9503060712733095
A,0.7003532897892024,0.5464867792251017,2.2675961984349833
A,0.6361636025047634,0.018849443244217334,0.060079123936136736
A,0.5354880245394875,0.6274752947885769,1.4023695961508826
A,0.6361395605508414,0.9634185304210381,1.4254095999825271
A,0.7538036566465969,1.9689241411075367,3.0490078936479357
