pop,SocioEconomicStatus,ProgramIntensity,TestScore
A,0.8764052345967663,1.5059740669012838,3.0642557476687515
A,0.7400157208367223,1.0929024409891064,2.795969393187836
A,0.7978737984105739,1.74498412044876,2.3099651591417003
A,0.9240893199201458,1.2690260792079504,2.3668167804189415
A,0.8867557990149967,1.1564083722732132,2.3251480110639204
A,0.6022722120123588,0.6127740795883756,1.4186266118203708
A,0.7950088417525589,0.3761959995115908,1.6282158581163464
A,0.6848642791702302,0.24341255660111827,-0.9780911391260434
A,0.6896781148206441,0.44493820691212216,1.0363442700034895
A,0.7410598501938372,1.7623038111231364,2.9466460547495985
A,0.7144043571160877,1.5192366721190966,1.3942771432820806
A,0.8454273506962975,1.9556230592409412,4.697075258656877
A,0.7761037725146993,0.4980498314747981,1.3801020830196853
A,0.7121675016492828,0.08393890758091394,2.2338654354454524
A,0.7443863232745426,0.7865513248447724,0.7488476266002837
A,0.7333674327374267,1.187960625754154,1.104946575569599
A,0.8494079073157605,1.5234569984285546,2.731926944932556
A,0.6794841736234198,1.543212338419156,0.7167537821730665
A,0.73130677016509,1.2390999906512423,2.2869309955396564
A,0.6145904260698275,1.7932200294325567,2.740755608177848
A,0.4447010184165921,0.5557486871507279,2.038324520856248
A,0.765361859544036,0.6915031802951559,2.143134645154513
A,0.7864436198859506,0.339056322081709,0.6185451325217775
A,0.6257834979593557,0.49418956789130863,-0.0038423749331899515
A,0.9269754623987607,1.5115221740907026,4.2677122001711485
A,0.5545634325401234,0.3874850201333697,0.11651774962699235
A,0.7045758517301446,1.5252350093628455,1.3484181355500644
A,0.6812816149974166,1.7280862755148463,1.5338727631543037
A,0.8532779214358457,0.09512342954046704,1.9140757681339016
A,0.8469358769900285,1.7024299657338666,2.201564456047811
A,0.7154947425696916,-0.04655991547633098,-0.23718057069644471
A,0.7378162519602173,1.3074739054854696,2.296911514054085
A,0.6112214252369886,1.5292674199523129,2.117153333575075
A,0.5019203531776073,0.785308582938199,0.6658111212816776
A,0.6652087850673847,0.3579685909989573,1.715720804231136
A,0.7156348969103979,0.7807367432267105,2.5747075014983656
A,0.8230290680727721,1.1037208792537077,2.968205818502534
A,0.8202379848784411,1.1392345854226902,2.79019156007118
A,0.6612673182592047,0.8904525570054734,2.000182454143967
A,0.6697697249424664,0.9497131977590427,-0.10041638269700437
A,0.5951447034932906,0.9994570796950204,3.3447150648056256
A,0.5579982062821024,0.23271048255654292,1.0276403544510864
A,0.5293729809374987,0.6730495564711384,1.8393142801160065
A,0.8950775395231789,2.101746894462621,4.353120627921091
A,0.6490347818248347,0.7812294611659931,2.8900556817410514
A,0.6561925698388813,0.762370808180723,1.8581970369971652
A,0.5747204639950073,1.40117934784963,2.5767377479112152
A,0.777749035583191,-0.11296877979726183,-0.11258758474988073
A,0.5386102152442048,1.3986046235104501,2.142303471546664
A,0.6787259719786031,0.702137078965321,0.5313840115269131
A,0.6104533438806323,0.9976443020472419,0.9655953054193013
A,0.7386902497859261,1.1561960526394874,1.0848130606819346
A,0.6489194862431127,1.444613288974866,2.096647644767042
A,0.5819367815877587,0.7391077992639643,2.4015719723069746
A,0.6971817771661345,0.7067597749669765,4.576831924983459
A,0.7428331870530417,1.7631726759051118,2.8995733982764813
A,0.7066517222383167,-0.1221093252131149,-0.9296229002212045
A,0.7302471897739781,1.1055378755135887,3.1758265322917447
A,0.6365677906319036,0.2808889746332952,0.5455371255894501
A,0.6637258834012861,0.6148021309736497,0.6081346699124165
A,0.6327539552224049,1.9547592735651758,3.06176377037919
A,0.6640446838459458,0.9737693125409903,0.45913432256971753
A,0.6186853717955545,1.0255629062690224,1.9480869489678772
A,0.5273717397668323,-0.09972381820254728,0.21385328677125415
A,0.7177426142253752,0.7120915919407149,1.5270819085246339
A,0.6598219063791737,1.088011559933153,2.2148876512322935
