time,User_invites,User_signups,period
0,0.8340341476650205,1.2712722497135152,1
1,0.4943416670641904,1.0014364780016278,1
2,0.5917889067908239,1.085811776250443,1
3,-0.3660611935560531,-0.47618006384080774,1
4,0.7752074664133447,1.7526134520997259,1
5,0.3220259712591411,-0.45408873237865766,1
6,-0.06754116936427151,-1.190377503704908,1
7,-0.23340621787444557,-1.3405303649526317,1
8,0.18368170080366447,0.48587872810719257,1
9,-0.8401106396005672,-1.0654211541074217,1
10,0.7955994348071016,1.944275121774115,1
11,0.3266455142169033,0.0862504294127843,1
12,0.12566067592121077,0.06689130278961244,1
13,-0.15748428825919425,0.24114676855019557,1
14,0.14629190907826095,-0.7008581698609447,1
15,0.9751837863881322,-0.3898410002855749,1
16,-0.37437767846272063,-0.08483973694518904,1
17,0.577101358720469,0.8494465893193318,1
18,0.3036048004435915,2.667455547178377,1
19,0.5875732975247666,-0.6381529114477803,1
20,1.3117346079939796,2.1907580400573616,1
21,0.9094762919221662,-0.1437930684078914,1
22,0.2596161482792338,-0.31928750122239563,1
23,0.3477290984262918,1.1907354386575932,1
24,1.1265645485158344,0.26411455834678477,1
25,0.7884656588919972,2.7735058985570635,1
26,-0.5224378053307075,0.150082718194693,1
27,0.9555065649371155,3.046216824184714,1
28,1.1348884459162376,0.9964780921730754,1
29,0.8047251111468503,0.814480835831719,1
30,0.6634907651515317,2.5862638399832596,1
31,0.9842271130162475,0.5440990018231444,1
32,1.3429227668238581,0.8680320293223097,1
33,2.5750234939380867,2.610399421288436,1
34,0.5870230053552818,0.530882215487952,1
35,0.7889250213600845,0.9432650883039877,1
36,-0.028757276099669826,-0.10721874206510942,1
37,1.6394715985758466,1.864657399871552,1
38,1.1314665035805338,0.9982661680805279,1
39,0.5954980688533835,0.2144150258875302,1
40,1.5372002480429021,2.2238480396028155,1
41,0.17472948372303654,0.16517874867810556,1
42,1.3695793157395084,3.118027551468276,1
43,0.6899303309512437,0.6223082424071499,1
44,1.7589841067347625,1.2573677816307194,1
45,1.3382983302791827,1.8246431868477386,1
46,1.499611039912571,1.4762638262800598,1
47,0.9365409823500871,2.842298133183693,1
48,0.4660812547284403,1.78462103395807,1
49,1.587852160620699,1.6959293920629852,1
50,1.6738097197073092,4.000237723415747,1
51,0.6023565381820548,-0.7120780134963678,1
52,0.3580552127679497,0.6419959570988484,1
53,1.2739383458708924,2.459614307394897,1
54,0.9679128407420107,1.363262452312079,1
55,1.1048704946160617,-0.016721637754530283,1
56,0.4904587064707988,0.2411577883691691,1
57,1.5224192896135151,2.094810036062019,1
58,0.3429351467290165,-1.3032740069598598,1
59,1.701093590137094,2.889907576644557,1
60,0.8374099816305847,1.9735458537019508,1
61,0.9089906866215337,0.7360108147950595,1
62,0.8416839316950693,1.0869698039954077,1
63,-0.16858234301611008,-1.1804081578034005,1
64,0.11034843660689941,0.8739721334633818,1
65,0.24451578380662764,0.34807413732118914,1
66,0.6025909309972765,0.4999121277357587,1
67,0.8563437260137866,0.4771222391289848,1
68,0.6050578101276554,-0.3625670120586263,1
69,0.6473994072901949,0.7496118201405124,1
70,1.113592486175996,2.2298012436755483,1
71,1.309501894226333,1.7417975722488708,1
72,0.8199349368856973,0.10672338693221872,1
73,0.19520235990232015,1.526103172614044,1
74,0.3517764804973405,0.812280338305432,1
75,1.215659610398994,1.1120321011702117,1
76,-0.19040528271550983,-0.11954140880112514,1
77,-0.013974690649354637,1.0400903787374345,1
78,0.6543800246161146,-0.08838034192971089,1
79,0.8251305811785319,1.056499016186212,1
80,0.37308373352680924,-0.11769708733402912,1
81,0.4504985849674941,0.5994678395446258,1
82,0.651621093050986,-0.006308054229473337,1
83,0.06135212969117809,-1.1250726372377087,1
84,-0.018625885072508175,-2.0040599550791325,1
85,1.0386754758398142,0.07990858941785073,1
86,0.8192091766156654,1.7995275277745333,1
87,0.6786509583726505,0.8223893537127558,1
88,-0.2669082785375434,0.713459402481909,1
89,0.19631973869543437,-0.29981984149092544,1
90,0.44328747485676767,0.3891876458871762,1
91,-0.09626268819848921,0.19307354215051442,1
92,0.4886907117381699,0.011923110615503885,1
93,1.1871528209922926,1.3673179569597549,1
94,-0.16471531497172168,-0.7278167393747758,1
95,0.04131498451309423,0.11605544398718998,1
96,0.11857534583108786,1.7171310099553931,1
97,-0.1511886915582945,0.34804989354615645,1
98,0.1409138686656082,-1.384637439848786,1
99,-0.16983251704964944,-0.6185839245655983,1
100,0.13947127400664888,-0.4756210089787873,1
101,-0.06360467298200351,0.48698885181953305,1
102,0.5746992144196921,1.718632390730017,1
103,0.3621433139502699,0.330699190001999,1
104,-0.21853905133977447,-0.22421473027505098,1
105,-0.12704800134104358,0.9751147636109618,1
106,0.2073608906948367,-0.05916680720030326,1
107,0.27176929334566946,-0.6726080220492843,1
108,-1.57410730525381,-1.8685913659135354,1
109,-0.4321259510547301,1.2974073386062424,1
110,-0.6688817344191352,-1.7505943908176365,1
111,-0.2800407270296587,-1.4800730222154344,1
112,-0.5993450758394774,-1.6918523474927534,1
113,-0.8674195589719547,0.4504720979206387,1
114,-1.3152722683907134,-0.9771051575806544,1
115,-0.18929688051760013,-0.5998869750330396,1
116,-0.06607771622762171,-1.025707161938545,1
117,-0.63836415419738,-0.5817832880871834,1
118,-0.4521897974283132,0.6652673659458473,1
119,-0.8590291670761216,-1.053740436943941,1
120,-0.8693202950593757,-2.5384216493924328,1
121,-0.1715044367103386,2.9640637189496,1
122,-0.4816766682523282,-0.17485370402677186,1
123,-1.0834608429184414,-1.8506109502674877,1
124,-0.26756594215320584,0.03157834767364476,1
125,-0.01114453847048369,0.1514822947118613,1
126,-0.5131391037972655,-1.2603086055941515,1
127,-0.4612708999041677,-0.8197421431065574,1
128,-0.5040047780788036,-1.2754792946472486,1
129,-0.43273136606771223,-2.5073109348718896,1
130,-0.9426309456447943,-0.9978867353555829,1
131,-0.2278874302576649,-0.23634205382996404,1
