time,User_invites,User_signups,period
0,-0.6246391751995789,-1.4561012284167971,1
1,-0.09875494774756305,0.3492473812885162,1
2,0.2546871695957888,-1.0077518914098627,1
3,-0.09862242346653284,0.04016737217437562,1
4,-0.41723513117505917,-0.48533039280420526,1
5,1.3200439736869012,-0.5515262772703742,1
6,0.4027777911846929,0.49204887893831983,1
7,0.43430112751073585,2.171534078516789,1
8,-0.24131578770270745,0.051429881704801755,1
9,-0.036991488978650455,-0.10485113760253022,1
10,0.5977380295202662,-1.0125992200959144,1
11,0.276359062532021,2.231205481375529,1
12,0.8575984846721443,-1.2469130995436735,1
13,1.194608661155303,2.0891600591630617,1
14,-0.17519296757126313,1.3798095291441395,1
15,-0.23419392398405625,1.740102622461378,1
16,1.0089264295728402,0.9317035639692817,1
17,0.4896146740859383,-0.7830596047700142,1
18,0.8759696304205129,1.6497427299661795,1
19,1.2266708279770533,0.9173114087437111,1
20,1.2295100140045305,1.3879444602697646,1
21,-0.2662197811615622,1.353326473014668,1
22,0.9445769418395473,-0.8053018080137705,1
23,1.419490904983212,1.7902729215264928,1
24,0.5865584006582817,1.7859615431139706,1
25,0.2985036430838256,0.70473812745578,1
26,0.2559047738370788,-0.6842126001888033,1
27,0.8604305245910017,0.3755328845073699,1
28,0.47014648611089704,0.22469068993595223,1
29,0.7138719874166553,1.7020180236594333,1
30,0.21529543961758824,-0.05404748730869813,1
31,0.9766496785514425,2.601370807920719,1
32,0.3704458414941167,-0.47879222077380623,1
33,-0.06094894181002408,0.401715484875052,1
34,1.2816012732558713,0.1374431913086811,1
35,0.5148782331696311,0.7887007546093818,1
36,0.6865925460657356,1.5441255733262482,1
37,0.9413929448097568,-0.3800890965072352,1
38,0.8043626675885321,2.412019667110119,1
39,1.0244244633065183,0.22226549423118902,1
40,1.2838796154561956,0.44194828674572795,1
41,1.8088761847564068,1.1588300004089551,1
42,1.4954254531993545,1.7481584646824126,1
43,1.12222667101365,1.1454395209159831,1
44,0.5700377548617128,0.3206974323760984,1
45,1.0381956029887711,1.4646358880317152,1
46,1.1164775374826406,2.268629648971863,1
47,1.8532180409892494,2.0819569729236145,1
48,0.8093811323112245,0.5149194352381607,1
49,-0.04981958366484318,0.417882389625267,1
50,0.6985228354121806,-0.34082541903116825,1
51,0.7400527956110721,1.5279710232608328,1
52,-0.10834664520238335,-0.13538547945057977,1
53,0.7925344342334906,0.6034366308095356,1
54,0.8438665855481803,2.4302738737703504,1
55,1.1235572760981574,0.7966668783266926,1
56,0.7528436891156296,0.20132031868344696,1
57,1.2078556732435932,0.8126427412646977,1
58,0.4547936362666287,0.583739755254841,1
59,1.0464190248351117,0.1368184438330804,1
60,1.2479007139053644,2.0224817776640514,1
61,0.7868048910632357,0.8642686554050861,1
62,0.46791430726941247,0.4681791487561937,1
63,0.5663599140043671,1.467453884763012,1
64,1.411548753585864,0.6515610463933685,1
65,1.6553120366026257,-0.06216561066415727,1
66,1.139344663005156,1.978522305649246,1
67,1.7051438255059053,0.376011514987745,1
68,0.85060862632264,1.49405429934066,1
69,1.2474144093456623,1.8989275233492906,1
70,0.7636154443312163,1.6937795062593302,1
71,1.3062352566210231,1.0005366755014227,1
72,1.0126325992376657,0.6845251745872513,1
73,0.5551194013284547,-0.3238504926553729,1
74,0.6779744001582203,0.8064869748709974,1
75,1.630955033093023,1.5446023600452705,1
76,1.0218539617529725,2.289789211654824,1
77,-0.03508483514561689,0.21630901545590783,1
78,0.3479328297783817,-0.22269311581738255,1
79,0.4886566794899383,0.6880030580064022,1
80,0.3262971097573519,-0.7838739787466031,1
81,0.7970690490052627,1.8369171808655589,1
82,0.07562440050759822,-0.31331068623332414,1
83,0.49392794456161954,-0.8241612679183599,1
84,0.522587100778644,0.16683336551459266,1
85,0.9717649477043513,0.12216137628122825,1
86,-0.1935189889557164,0.5118256259637433,1
87,0.34930704685692443,0.7343981655955607,1
88,-0.47788660950123807,-0.9406035059146945,1
89,0.6685303831365554,2.0904540900245503,1
90,0.4919719057123241,0.4337784168236872,1
91,0.30927083057349436,0.8139926527859702,1
92,0.5282488909311474,0.12499199614247014,1
93,-0.6419177146115167,1.1177888576977826,1
94,0.3926668525372973,0.32918850857704673,1
95,-0.15216729340632965,-0.6156208880406905,1
96,0.9358292469592229,0.4818280705757841,1
97,0.21986147018928606,0.5661395729418266,1
98,0.9518599658779187,-0.47303450621899157,1
99,0.8980434655229566,1.4926283050324232,1
100,-0.23469815736946126,2.1740776791060696,1
101,-0.34410610305974887,-0.9684418156020878,1
102,-0.3729599840748973,0.8549839369813077,1
103,0.15046559314241492,0.12447142743877511,1
104,0.6697900335511445,1.5554259239393629,1
105,-0.4935633814469512,0.32043773934580166,1
106,-0.28243048949225324,-0.3962171020132895,1
107,-1.1007942850617498,-0.5503781685256804,1
108,0.4374920225088043,-0.3748194931206404,1
109,-0.11338399481026665,0.40073082309987007,1
110,1.2436802955185053,2.066068199353847,1
111,-0.6225455312137917,-1.2057711124571329,1
112,-0.4359425706479828,-0.6142732345674806,1
113,-0.7283985054898725,-1.2916986408694116,1
114,-0.27005877130536704,-0.3154922426646576,1
115,-0.49331425420877717,-1.5753183530733945,1
116,0.022613894846191196,1.8097704180298,1
117,-0.5331676934723114,2.6649042558467975,1
118,-0.6990548820128136,-1.683924135179102,1
119,-1.035998685235634,-2.940595555964705,1
120,-0.7214479970701475,-0.5336793726079041,1
121,-1.002583189958172,-2.6583846452562288,1
122,-0.7979093349843723,1.1804188981997266,1
123,-0.928797363624736,-0.5041641999610316,1
124,-0.31202125549709264,0.5111252958134613,1
125,-0.09742567882161501,-0.49651339421621726,1
126,-1.1492089288972995,-0.28921999145085386,1
127,-0.44617015819148304,0.20280785704769888,1
128,-0.5557105186352238,-0.35812149026726003,1
129,-1.2974235105338625,-2.3293968924548487,1
130,-1.3827236135154877,0.8916672546920712,1
131,0.10684468445575002,0.8198972979246931,1
132,-0.17608108928093935,0.7090168730388592,1
133,-1.7407688680192601,-0.27934142146242613,1
134,-1.2285109001364747,-0.4452398443075256,1
135,-0.6436195220626724,0.4304325393271319,1
136,-0.9449695894366255,-2.2321930788369606,1
137,-1.5130371381509335,-1.3087290763959183,1
138,-0.6949581527622497,0.30996122143283544,1
139,-1.1456353476161378,-3.392067043649314,1
140,0.006281184756401048,-0.7951283544080157,1
141,-0.1084583661723294,-0.34977565017091666,1
142,-1.6792233491889106,0.5972786192989907,1
143,-1.0393146494560517,-2.4180243289126575,1
144,-1.289158030939603,-2.6586435428592674,1
145,-2.0428500737547197,-0.777648060350157,1
146,-1.3693065347904687,-1.5544752111923188,1
147,-0.8791908979185012,0.34826492404142184,1
148,-1.6761016660314783,0.39699112165044736,1
149,-0.7641112675468495,-0.43390621567462606,1
150,-0.9937932397735258,-1.1010968445096934,1
151,-1.0414564811367384,-0.8265653813434439,1
152,-0.17681415056130345,-1.3040074565414017,1
153,-1.5003062779280607,-1.2761556699367373,1
154,-1.3795040135186811,-0.2941455859192603,1
155,-0.717663089826391,-0.04074408460181611,1
156,-1.1067444431413385,-0.4202610547382061,1
157,-0.7246053264349586,0.6068286611238712,1
158,-1.3919548481681934,-2.236403055761364,1
159,-0.7780203238583887,0.6590459813285632,1
160,-0.12320680750002566,-0.22483942318041272,1
161,-1.4489317184225818,-0.8737632341158078,1
162,-1.3280052822889017,-1.852758984907663,1
163,-0.5218947579053972,-0.3184871146699669,1
164,-0.7775612759355052,-0.6085509586166149,1
165,-1.2964450576140005,-0.10619829844285422,1
166,-1.221229052960616,-0.9422637195568611,1
167,-1.1169142195372006,-1.707644183480125,1
168,-0.675834273709407,-0.09031116157734354,1
169,-0.7995627382215165,-0.7738131134286605,1
170,-1.6019516809949423,-1.3778519722036424,1
171,-1.172287904288524,-1.138246621409014,1
172,-1.341907266063354,-1.4251982787270863,1
173,-1.0292534768226487,-1.0671034595506776,1
174,-1.2358765008093278,-1.084709353482596,1
175,-0.1305265477225811,-0.3634734966419636,1
176,-0.26785810863132953,0.07985709248596953,1
177,0.5538883391823755,0.8399982424895824,1
178,-0.2639989732187451,0.3004569005420965,1
179,0.10831493336850939,-0.3875498165940948,1
180,-1.5017678653804603,-1.5897999798836648,1
181,-0.5776176222159546,1.5325049627962937,1
182,-1.2414222817379916,-0.027783482113547198,1
183,0.8206215601330049,1.4149057513213865,1
184,0.06877801873650213,-0.4625551601546743,1
185,0.07490327924299078,-1.3123691120546999,1
186,-1.146088802430564,-1.6407305264783394,1
187,-1.2670076371841277,-2.2856713173744234,1
188,-0.45667487164134746,-0.7870835206002199,1
189,-0.33497603670212167,-1.3979954390720248,1
190,-1.8974315468196334,-1.6798595063514434,1
191,-0.5114911982881623,0.6449103888562623,1
192,-0.7204946598179205,0.04927606029094467,1
193,-0.991283371497126,-0.8077923713259213,1
194,0.20259144404038695,0.9536132416589554,1
195,-0.35189061466080096,-0.8947937307640645,1
196,-0.6821756165289201,-0.10051435354754323,1
197,-0.019679242953316176,0.9824487405529673,1
198,-0.0874550042096346,-1.9543960165464256,1
199,-0.13623215933942306,0.5310958516763382,1
200,-0.17153498846032497,-0.3834939115089753,1
201,0.30029240871051077,2.033833221966747,1
202,-0.8858390834556974,0.16084501406316054,1
203,0.6933917837513952,-0.5959952101894265,1
204,0.056767631217808076,2.206594602858512,1
205,-0.12718590548515118,-0.16513153609417403,1
206,0.5205857703752592,0.34947826580789065,1
207,-0.05180967688716748,-0.7341261090313063,1
208,0.6644096789940723,0.85298367223908,1
209,0.24673789974771682,-0.4156204927198114,1
210,0.8613015193346192,2.178418266600317,1
211,-0.4307064135701078,-1.715114499831621,1
212,-0.31060332097480864,-1.732572945334894,1
213,0.2284726091037827,-1.2730678400995885,1
214,0.1629687050886538,-0.27361494716164436,1
215,0.6651152461318119,1.2450325590496396,1
216,0.5974099488995084,1.185442341427139,1
217,0.9181929725892175,-1.2657062071181495,1
218,0.38619160982125494,1.4122326915317818,1
219,-0.035752264669735134,1.6048375344759966,1
220,0.7287309825749201,1.6197231856679069,1
221,1.3757674889382652,1.0148946697886805,1
222,0.23609005010193973,-0.5542459064429699,1
223,1.1884778493459818,2.194840994529085,1
224,0.8452200785980905,-0.2587603567801987,1
225,0.5929317496681894,1.8908151347901994,1
226,1.6861655471658996,-0.3027567817182564,1
227,1.1840553206882958,1.1450971557948961,1
228,0.7268823570095779,-2.8440265497344273,1
229,1.7887595183926561,0.7535721661436079,1
230,-0.2204208491372196,0.5768807666883126,1
231,0.5618510897646734,1.9639681195967253,1
232,0.9263228437691843,-1.005097757678734,1
233,0.6011118742729236,0.26852954473396584,1
234,0.06672703678854486,-0.218791829566801,1
235,0.9838226273117437,1.4279089686470106,1
236,0.45786576615608626,1.4724909973160498,1
237,1.5312063419337667,0.5461579884485489,1
238,0.2027651247095159,-0.04835974758913744,1
239,0.835558152245362,2.2097960318388643,1
240,0.5200801965233592,-1.388137504407208,1
241,1.5260310034894036,1.725400993490522,1
242,1.0954812616359888,0.6141130221270669,1
243,1.3253771410916664,1.32708842270237,1
244,0.3763609253314393,-2.1370237779655654,1
245,1.1055156522414429,0.009412796910093668,1
246,0.42768940871808836,0.9119540691746454,1
247,0.7630450598534954,-0.6608973935554104,1
248,1.6799973969125994,0.08812896636888512,1
249,-0.3036064497001717,0.3483210850311355,1
250,1.667638316418806,1.8709011378030396,1
251,1.6858461458707037,1.995920591342044,1
252,0.12927823570033392,0.45601812133215336,1
253,1.1684701943721258,2.3493494743660195,1
254,0.7995904334751088,-0.12860458214644943,1
255,0.3653996431759915,-0.6033218260010391,1
256,1.195589745824993,1.9941017362332873,1
257,1.5175562104042002,3.002094190500811,1
258,1.0907024852095453,3.079444173269313,1
259,0.6860099047606592,1.2360560201331596,1
260,1.3137584757072347,1.272291551297368,1
261,1.460574190044379,0.6557757403345611,1
262,0.7568647788419706,3.2194961085620766,1
263,0.857750676604364,1.2632200193791636,1
264,0.9884441936221545,0.4796561692811499,1
265,1.2946942049076944,1.1234817369332228,1
266,0.09174819671807166,0.1994524077164031,1
267,0.20134401254480339,0.006058970779814377,1
268,0.11041996397672538,-0.5138548227042079,1
269,0.8941670031292841,0.1393303610144634,1
270,0.11336906820376547,-1.049687932929062,1
271,1.127393738220262,-0.7825099378406906,1
272,1.1053077920784915,0.1929146815407129,1
273,0.4586770254650566,1.063598462830251,1
274,0.8171361622232798,-0.9363927064404369,1
275,1.0532314404254153,1.3910459651108282,1
276,0.6380493021874923,0.36431795117660404,1
277,0.8574256657079219,2.1039990554870114,1
278,-0.48935358003772866,1.3290395867995137,1
279,0.9478427203255537,1.9521278664769548,1
280,-0.9811595143222549,-0.9160209267560905,1
281,0.32012687087135594,-0.7889272184703603,1
282,1.0097678709010636,2.3412786888822277,1
283,-0.24819670465380272,0.067696492230533,1
284,0.3895321719647915,2.6347949998963687,1
285,-0.4481403342929793,-1.548196383290855,1
286,0.6998428862358,0.6330678254001573,1
287,0.40002784304527245,1.5730137539684677,1
288,0.8807513116342685,0.08586636910689305,1
289,0.5524711547718975,0.30253675855582474,1
290,0.3417372658740791,-0.11196130801283521,1
291,0.36435565964814,-0.5908886126697583,1
292,-0.7621005278654298,-0.9468366469112147,1
293,1.093853296265327,1.5299477449745922,1
294,-0.08929630883207224,0.2239537548940719,1
295,0.44949868256828296,1.3756025231226696,1
296,-0.559250154690012,1.2470699428283307,1
297,-0.004843593724887241,-0.24674131200689245,1
298,-0.3093145084962424,-0.4379171832566028,1
299,0.3423891640755628,0.522063919418283,1
300,-0.4982639234167317,0.43445797002920256,1
301,0.006660993693934865,-1.1673381066141524,1
302,-0.4083581241040989,-0.28628224788529844,1
303,-0.48732749870188136,-0.6922582321567752,1
304,-0.1923702477083833,0.1575837524969303,1
305,-0.3843065632831707,-0.6881158714995783,1
306,0.14328374414056302,1.1015916898547267,1
307,0.171947621483539,0.37941982520406325,1
308,-0.18378774629965544,-1.7211997460991069,1
309,-0.941183602478633,-0.9732607322555852,1
310,-0.2502123587192717,0.8903029659890677,1
311,-0.23345333585128844,-0.08058433750216526,1
