educational_intervention,coping_strategy_improvement,social_support_enhancement,mental_health_score,socioeconomic_status,school_quality_score,baseline_cognitive_score,random_noise
0,6.916561735868646,11.315345946550844,185.93396651658344,2.706849839399938,98.08740343295013,133.58476968941528,-0.8359516814524927
1,5.334017763749848,9.2007697878031,153.39435297984662,0.6281327087844596,80.10864153772353,105.53351345672655,0.2985719657746202
1,7.42514901833072,11.105070032726148,153.75612256288247,0.9079694464765431,80.93520292904111,105.23409212262288,-0.8188034600217456
0,7.207195876569772,9.995728763735867,151.34992011910543,0.5038257538223936,83.50920043879515,109.41414074988361,2.467195771567322
0,5.729264568709801,11.579343984012125,149.31751509574624,0.6511179479432686,85.28914123784841,101.42061331468507,0.17854929354730717
0,2.132115369516763,4.768738686851819,126.8314300359887,-0.31931804459303326,66.9504037873155,97.64067408039394,1.1747143245079863
0,3.02144932710582,5.848717554646053,113.0754500707145,-0.8480769834036315,57.870343719721234,91.3176528808923,0.6779829447340894
1,7.30408177167805,9.529514017980006,163.8104790519581,0.6059653494949336,77.19894703989125,116.55153491121996,0.2588907035039325
0,3.069836661414263,4.202859777999443,92.36881652268647,-2.018168244037392,60.23106467969298,79.02176065487228,-0.3753316409968861
1,6.53578573875639,9.49586333416162,162.76646111412714,0.7401220570561068,82.0352758391063,110.96146680981113,0.017419289635500015
1,6.7563181004544175,9.742642112673156,140.4678468754798,0.5288134940893595,80.66559548614651,95.03830356780347,-0.03667346366874563
1,7.60833460023054,9.84351887623884,135.75073466483107,-0.5890005332865824,74.82550728623416,91.84090501567691,-0.16354747146626017
1,7.341795479444569,11.931825297062767,172.7958858440731,0.18869530944922425,80.61211284374507,114.93375566683369,1.83703117299002
0,2.3812342652068117,3.9579873718379406,122.16270385975619,-0.758872056210466,67.15952911899556,105.99972570193427,-1.7564039144105483
0,1.8895607661641638,5.628704531568372,114.55942274104294,-0.9332372163009188,61.961445659586744,97.50451405079338,-2.4707644172959213
0,6.637034060413709,10.737827838149427,155.94865727877985,0.9550565092637361,79.5685013099961,104.15837250254381,-1.2288644608823642
0,6.641299508371305,9.615145060837849,142.79987190817295,0.19079432237171562,81.30645561689705,93.8615039473497,-1.5749202651529048
1,10.289817399664717,14.64616779562259,188.7796457496502,1.9787573241128278,87.96995673107087,111.54575083049778,0.7535315165313603
0,8.364893821757196,10.565200632264247,178.03260496533773,2.60596727979128,100.41883888157764,120.52493138608168,-1.2907924709342304
0,6.48658257496323,10.881323183956095,165.40268614832328,0.6835088855389145,83.18373561730618,110.52238748724363,0.12394327365533335
1,7.616361016171485,8.653881207416338,139.36603329920374,0.3026654485851825,86.12589744348747,95.84658468593689,0.7480642214980665
0,6.297039549295455,10.789591664947089,160.0678181363366,1.693722925204035,88.50633459783474,106.65553416897575,0.6372262504576784
1,2.5893936673715414,4.068075772645563,82.749298789175,-1.7060859307350775,52.00240117993718,71.08939097423976,1.1912040847114358
0,5.401893151482756,7.694675873336546,108.24148531012983,-1.1591194155484297,73.8095233487963,81.1324430303441,0.008631343007985381
0,4.183194723782895,7.658728033088317,109.8005495993918,-0.13484072060601238,74.05594762863262,77.87141530249417,0.3014243410493543
0,7.1173308317543125,11.408940160434016,143.97204706089656,0.39052784273374097,77.62493873470298,88.80138232723013,0.6757862711515756
1,6.370732300645196,8.839421282286809,136.46024625659302,0.16690463609281317,82.09193886368269,91.86579794334872,-0.9823838742427838
1,5.054368115045511,9.39752859031045,138.2192013387163,0.18450185928224264,75.07883374991926,98.4157613506578,-0.4205049396259444
0,6.253142829738978,9.26317313270895,160.0271793791506,0.8077059142577141,77.16985611339796,124.32838356585106,-1.087155833891709
0,4.844031259397677,7.90275148556609,141.8375334886452,0.07295967531703869,74.17101975155224,108.54878177506114,-1.0066535977817908
1,5.607674589781727,9.332231496347715,159.28038917246056,0.638787013499328,82.43457735074122,108.53915155539809,0.06677617599363826
1,4.083556352912206,7.918697910121804,128.01152460738962,0.32964629880452445,76.06437314469626,87.32630001493472,1.4879767805589408
1,6.959813597125684,10.782106123903109,139.98235074687366,-0.49710402288933153,78.32818541962973,89.8479755679509,1.4683055862083287
1,4.750050815390483,8.200805032557529,136.67408735986754,-0.7540697010400628,65.07166056853976,98.83754926157316,-0.8376881293944635
0,4.466085575114521,7.25481630031783,132.2258706612608,-0.9434064032519315,64.31835259326829,103.34598217285283,1.348107141515846
1,7.199090099486516,9.156892930787626,131.42188690256611,0.48475164718163294,73.34675291772103,81.51646421842341,-2.0516205751175995
1,7.6140234392767425,10.713812781840453,166.52030060364183,-0.11677331646707445,81.74665018498159,112.49311352004813,0.04612046738203343
0,7.017488568893151,12.253088673236455,167.72486114736526,1.9017547952605123,97.16286467099856,117.25853884476369,1.0427057628208052
1,7.1129936098865,7.9736223712573615,150.76399852692626,0.23812695876901832,75.69281180577916,111.54532137713026,-1.1902124085706074
1,7.288775688978141,10.939470286567541,178.6596778312298,1.9966522853695665,87.40996389241798,114.23311749246457,1.1387594458328714
0,5.877352745391199,6.975213115893168,124.98439241892899,-0.993263499973366,59.88290358748152,89.47742109158199,0.5941683057557288
1,6.3153356942414565,11.15060699777895,146.33770822237076,0.19679950499134005,82.39211584143462,89.87952931735781,-0.7807024566328538
0,5.796433504121741,9.020278579012794,131.29282429595648,-1.1366445936091856,68.41896758225728,89.52697306382527,-0.9360329739058586
0,5.407035460534018,7.821539859941684,148.24153472606955,0.000366479605643592,77.5879920405554,115.48824534891806,1.329010489066905
1,8.675124065635195,14.670133452464881,194.6875715404771,1.025984152081572,81.68961498724775,123.40671945098926,0.3738177290433217
1,8.976577658522173,12.461946693711772,170.03877550312936,-0.1565979042889875,78.60626647964196,106.7370009223498,1.463109663716287
1,5.461125343514694,10.126865343427584,142.39329390723015,-0.031579143908112575,74.84587696095572,91.60656014811472,0.6789178251452748
1,8.47867035859787,12.053074044650636,167.42095202182492,0.6498258334908454,75.38720667271164,104.06496409067186,1.7521150852875507
0,6.404447071581769,10.388463550497034,161.76181583226327,2.154846443259472,88.56822005180854,115.6596982209718,-0.8563927281540805
0,5.099659342168502,6.989052902580128,133.67229563516406,-0.6102588558227414,71.17210184209556,97.34758484955069,0.04051636249914572
0,3.730556063642497,7.687854540536926,141.9506460728163,-0.755325340010558,63.42999437144195,102.29257798370872,-0.8202842704246881
1,6.700851922406274,10.523026463041571,126.14731357433155,-0.34641850351854453,74.34301731990426,84.69657251887166,0.8154683728827438
1,4.75254445080208,7.640906272388149,133.44004209934033,0.1470267713241236,72.34139567279622,96.09965499418273,1.7045771571597121
0,5.438211251429674,8.428222332395423,143.32071768776484,-0.47944803904109595,69.22678406893661,104.5137745699459,-0.685717073280205
0,4.26255313790376,8.006386267259973,147.98454233164426,0.558769406443067,77.29383954084034,116.63663848535704,-0.2568348543288867
0,6.704607339505332,10.825366734503639,146.96005732120545,1.0248102783372157,81.85660492107192,98.1207826099321,0.33288465348257823
1,5.817701652275357,12.158471308570643,143.2187417735214,-0.925874258809907,69.6795786692849,89.95046027033797,-1.6594394442258489
0,6.414654337231636,11.441968263919772,194.36574071643128,1.8628641384939535,84.53473785281788,131.02626939961337,0.3468782760882153
