educational_intervention,coping_strategy_improvement,social_support_enhancement,mental_health_score,socioeconomic_status,school_quality_score,baseline_cognitive_score,random_noise
0,7.1388343070295575,11.577624158353288,176.31191202379642,1.668068295330041,87.45959577840699,121.05306397378536,0.900914215936328
1,7.857610674223933,11.207146733324459,168.08944861183832,0.9258618159721242,84.0142515325213,114.32956626909561,0.24527729089470038
1,7.47705669909398,11.420313584410684,163.5702773306255,1.057996774523021,80.79575424357434,115.52019643982639,-0.18716284149166065
1,6.895512805547579,9.327132451293403,134.77809660777785,-0.9203390137491348,70.89761689042318,89.6954211596611,-1.474899879895781
1,6.487060890032085,12.587555555935204,183.2753838758837,1.299748465698081,82.52852813508181,122.77154451384463,-1.4284336150418926
0,6.224408227892356,7.927916313105459,134.55003967415186,0.33118301243782045,78.46660317982895,95.55068308800021,2.2993416513270457
1,6.256901017166476,10.316945244112441,130.19545633084388,-0.5098449678999922,68.08578264552385,83.6731869775937,0.8578760428017579
1,5.900398229813015,8.03391095751528,120.64654486194912,-0.9030989185419762,66.35222341292908,79.89776934379837,-0.5910161104061425
1,7.007307984134599,8.78154207735919,144.90408468303096,-0.13001637272238065,77.46033239204701,101.72180654581148,1.0374204590740659
0,3.7164356214563576,5.755885908389543,91.11446987871365,-2.238203491279593,61.96255353854621,75.36485994213552,-1.5960107910353587
0,6.561517501208771,7.717006939251826,158.9897391638485,0.9731648808643085,83.20916245155702,121.21840567831322,0.23842444081098782
1,5.83065367886268,9.42799040418973,143.62171922007198,-0.02418481205677615,85.34347853081803,97.35420103139104,0.11944800583327773
0,6.001116132034769,7.4176806379268,134.69169248678466,-0.4849277535269343,71.84243255900435,94.56302873341468,0.813872293364887
1,5.96294595876698,7.9888829341211975,130.18950918823217,-1.1092643577879497,66.501773939591,92.8936669902144,-1.883240067187779
1,4.13492113462647,6.911165900986609,110.48602519763126,-0.5589747649736234,75.9681225747944,85.93875156087171,0.6291232637057569
1,7.9640162732156075,11.72617367855329,158.59630352501162,1.0423865732971709,81.67058594892413,96.77361786623463,-0.3375085962042462
1,2.645523131552668,4.494248245370381,109.95070945897731,-1.712262705128872,58.042080234674074,85.7727523638866,-1.4516604652055463
1,7.984446435221563,11.534542322798274,155.34008595962808,0.13611988594019533,78.91205592918888,104.08465116539058,0.15732534009486626
0,3.765617126338042,8.07718759047026,150.44857984158853,-0.46444398907081025,69.42512884677944,118.99406757663976,0.5295033937980076
0,4.1732126944710135,7.527005600173905,122.04053245308785,0.05097983934527212,81.33171347590903,88.25253630372725,-0.13890379775040929
0,6.1700844124989835,9.28252405627762,166.7989946760098,1.4478987114030126,89.18203149011362,123.26922143466396,-0.8558272776681051
1,7.377179039136907,11.761848072148604,155.8634545994962,0.5931384765383794,81.50391640813315,95.39869116208322,0.7454085012747352
1,6.059665302337508,9.705171100869814,131.22247139693894,-0.7556156829389117,71.55179580652639,86.65480667559459,-0.5145203625582886
1,6.243022057141172,7.798731538059441,144.94773372906053,-0.6271655337947201,66.66174745538801,102.15840806436582,-0.5045869700350992
0,6.706998678356598,7.937739772766791,140.26493769430388,0.8840348851742916,77.2555321688363,100.21584895005242,0.44506341056772686
